StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1_1,1_2,1_3,1_8,1_9,2_1,2_2,2_3,2_8,2_9,imid,Q_Language,group,SC1,SC2,SC3,controls
2021-10-25 07:56:08,2021-10-25 08:02:32,IP Address,100,383,True,2021-10-25 08:02:32,R_3QErlRQD8QYUPoQ,anonymous,NL,1,Woningnood,Coronacrisis,Vluchtelingenstroom,Energieprijzen,Geweld,Nieuwe maatregelen coronacrisis,Weer storing bij Vodafone,Max Verstappen gewonnen in de VS,Poolse premier waarschuwt EU voor 3e Wereldoorlog,Zeespiegel voor de Nederlandse kust dreigt fors te stijgen,4797228,NL,GA,3,2,0,no
2021-10-25 08:09:21,2021-10-25 08:10:30,IP Address,100,69,True,2021-10-25 08:10:30,R_3pkW5tB6zw8Tt7h,anonymous,NL,1,Corona,Stikstof,"Criminaliteit ",Klimaat,Immigranten,Voetbal supporters,Geweld tegen ploitie,Kabinet vormen,Ter Apel,Corona,5021572,NL,FB,2,5,3,yes
2021-10-25 08:17:28,2021-10-25 08:19:59,IP Address,100,151,True,2021-10-25 08:20:00,R_1hGuRDP5OERZ2cl,anonymous,NL,1,geen idee,geen idee,geen idee,geen idee,geen idee,"Criminaliteit ",huizenmarkt,Milieu,natuur,Klimaat,167441,NL,FB,2,5,3,yes
2021-10-25 08:16:11,2021-10-25 08:21:21,IP Address,100,309,True,2021-10-25 08:21:21,R_24zOorX87Idfv6m,anonymous,NL,1,sneller stijgende zeespiegel,oplopende coronacijfers,volle IC's,kabinetsformatie,aardbevingen in Groningen,zeespiegelstijging,staatsgreep Sudan,formatie Duitsland,België+coronamaatregelen,"Amnesty ",49489,NL,NOS,0,3,5,yes
2021-10-25 08:47:22,2021-10-25 08:51:55,IP Address,100,272,True,2021-10-25 08:51:55,R_sF0AJtxLpa0BgVb,anonymous,NL,0.89999997615814208984375,Coronacijers,Kabinetformatie,Veiligheid,Immigratie,Woonmarkt,Stijgende coronacijfers,Zeespiegel stijgt sneller dan verwacht,Geen,Geen,Geen,4989780,NL,NOS,0,0,3,yes
2021-10-25 09:09:30,2021-10-25 09:10:49,IP Address,100,78,True,2021-10-25 09:10:49,R_Q6Pnrzfig85idix,anonymous,NL,1,Aardbeving,"Besmetting ",Voetbal,Klimaat,Asiel,Sport,Klimaattop,Asiel,Formule 1,Klimaat,4008961,NL,NOS,0,3,5,yes
2021-10-25 09:08:55,2021-10-25 09:12:26,IP Address,100,210,True,2021-10-25 09:12:27,R_3JIOLYRBqiOt4fC,anonymous,NL,1,criminalireit,klimaat,mileu,gezondheid,corona,Verstappen winnaar Vs,Corona besmettingen,Uitzetting ambaseurs Turkey,Storing Vodafone,Maatregeling Corana misschien vervroegd.,444237,NL,NOS,0,0,5,yes
2021-10-25 09:34:12,2021-10-25 09:35:02,IP Address,100,50,True,2021-10-25 09:35:03,R_1Q0pok8qh3IAv3i,anonymous,NL,1,Covid,Geld,Maatschappij,Seks,Roken,Covid,Maatschappij,Geld,Werk,Suiker,980722,NL,GA,5,3,2,yes
2021-10-25 09:30:36,2021-10-25 09:43:26,IP Address,100,769,True,2021-10-25 09:43:26,R_2zdsWgZslWy5mkQ,anonymous,NL,1,"Opnieuw zorgbonus uitgekeerd aan zorgmedewerkers ",Zorgen op Ic's door oplopende coronacijfers,"Kabinet komt dinsdag (vervroegd) met persconferentie, wacht advies OMT af wb Coronamaatregelen ",Ret Rotterdam wil metronetwerk uitbreiden ivm nieuwbouw Zuid,"Vodafone kampt met storing ; 3e in korte tijd ","Soedan: staatsgreep, leger geeft premier huisarrest ","Zeespiegel stijgt sneller dan verwacht, KNMI maakt zich zorgen nav internationaal rapport","VS Verstappen wint race en loopt verder uit op Hamilton ","Britse supermarkten verhullen lege schappen (aanvoerproblemen) met foto's ","Polen waarschuwt EU voor derde wereldoorlog ",5027394,NL,NOS,0,0,5,yes
2021-10-25 09:56:25,2021-10-25 09:57:26,IP Address,100,60,True,2021-10-25 09:57:27,R_1nZvDpz3kByDpeD,anonymous,NL,1,corona,vaccinaties,afganistan,vluvhtelingen,energie,vluchtelingen,persconferentie,corona,vaccineren,energie,2697881,NL,NOS,1,3,5,yes
2021-10-25 10:01:33,2021-10-25 10:03:31,IP Address,100,118,True,2021-10-25 10:03:31,R_qL375M5mUwrNx7j,anonymous,NL,1,migratie,economie,"veiligheid ",natuur,onderwijs,economie,onderwijs,veiligheid,imigratie,welzijn,4168662,NL,GA,4,4,4,no
2021-10-25 10:07:33,2021-10-25 10:15:47,IP Address,100,494,True,2021-10-25 10:15:48,R_3UH6jx93cXtVZOV,anonymous,NL,1,corona,klimaat/milieu,veiligheid/criminaliteit,woningnood,anders taligen,corona: stijging van besmettingen,eerder persconferentie,"zorgmedewerkers bonus van 385,00 euro",storing bij vodafone,derde wereld oorlog,34281,NL,NOS,1,1,3,yes
2021-10-25 04:29:18,2021-10-25 10:22:29,IP Address,100,21191,True,2021-10-25 10:22:29,R_7OnxqmYAoAWyhl7,anonymous,NL,1,Coronamaatregelen,Persconferentie,Burgemeester scherpenzeel,Van bommel,Oesters zeeland,Turkije,Zeespiegestijging,Storing vodafone,Coronabonus,Aanrijding oosterhouter,2619902,NL,GA,5,5,5,yes
2021-10-25 10:32:45,2021-10-25 10:34:53,IP Address,100,127,True,2021-10-25 10:34:53,R_2S05nLP8VmEf4R7,anonymous,NL,1,Corona,Vluchtelingen,Milieu,Economie,Veiligheid,Corona,Vluchtelingen,Woonhuisvesting,Veiligheid,Milieu,172983,NL,NOS,0,2,4,no
2021-10-25 10:46:49,2021-10-25 10:48:26,IP Address,100,97,True,2021-10-25 10:48:26,R_2YudceZsNil2VzW,anonymous,NL,1,geweld,politiek,milieu,imigratie,corona,corona,milieu,regering,jeugd,imigratie,969271,NL,NOS,2,2,3,yes
2021-10-25 10:44:26,2021-10-25 10:50:17,IP Address,100,350,True,2021-10-25 10:50:17,R_3p6n470LK7fIzUB,anonymous,NL,0.89999997615814208984375,Coronabesmettingen,woningmarkt,milieu,Energierekening,Toeslagenaffaire,Coronabesmettingen,Advies O.M.T,Rel Turkije,Zorgmedewerkers krijgen bonus.,Wooncrisis,170386,NL,GA,5,0,4,yes
2021-10-25 10:52:21,2021-10-25 10:54:32,IP Address,100,131,True,2021-10-25 10:54:32,R_3LZqDYrd3kYqnzV,anonymous,NL,1,Klimaat,"Opvang asielzoekers ","Criminaliteit ",Gas,"Huizenmarkt ",Corona maatregelen,"Klimaattop ","Opvang asielzoeker ",Gas,"Huizenmarkt ",3819765,NL,NOS,0,0,4,yes
2021-10-25 10:58:01,2021-10-25 11:00:38,IP Address,100,156,True,2021-10-25 11:00:38,R_3qpPgK8uDA8ZnTw,anonymous,NL,0.89999997615814208984375,immigratie,gezondheidszorg,intolerantie,pensioenen,huisvesting,huisvesting,immigranten,gezondheidszorg,top3 al genoemd,top 3 al genoemd,4487778,NL,NOS,0,1,3,no
2021-10-25 11:00:45,2021-10-25 11:02:40,IP Address,100,115,True,2021-10-25 11:02:40,R_0CyVBvBrDkfFtDz,anonymous,NL,1,Corona crisis,Huizen crisis,Formatie,Zorg,Onderwijs,Corona besmettingen,Turkije en EU,OMT advies,Corona patiënten in ziekenhuis,Wooncrisis,4035848,NL,NOS,1,0,5,yes
2021-10-25 10:52:22,2021-10-25 11:03:54,IP Address,100,692,True,2021-10-25 11:03:55,R_O6UvWIaYz4gxok1,anonymous,NL,1,"coronacrissis ","asielbeleid ",wooncrissis,"klimaat ","formatie ",coronacijfers,"stijging zeespiegel ",consumentenprijzen,"hypotheek rente ",erdoghan,4732950,NL,FB,2,5,3,yes
2021-10-25 11:06:03,2021-10-25 11:08:10,IP Address,100,127,True,2021-10-25 11:08:10,R_RKs5gIepdHYAM6Z,anonymous,NL,1,Corona,Veiligheid,Asielzoekers,Opvoeding kinderen,Onderwijs,Corona stijging,Asielzoekers,Klimaatverandering,Staking ziekenhuizen,"Zeespiegelstijging ",2686579,NL,FB,1,5,5,yes
2021-10-25 11:05:49,2021-10-25 11:08:57,IP Address,100,187,True,2021-10-25 11:08:57,R_3245JoV5e5GHcfk,anonymous,NL,1,oplopende corona,klimaat,files,geweld,gasprijs,corona,energie,klimaat,geweld,zorg,170872,NL,GA,3,4,5,yes
2021-10-25 11:17:59,2021-10-25 11:18:43,IP Address,100,44,True,2021-10-25 11:18:44,R_1eql3WSaoXfXffx,anonymous,NL,1,Corona,Politiek,Milieu,Duurzaamheid,Weer,Corona,Weerbericht,Politiek,Zorgbonus,Natuur,3179119,NL,FB,0,5,4,no
2021-10-25 11:26:28,2021-10-25 11:33:23,IP Address,100,414,True,2021-10-25 11:33:23,R_2rozhG9TRi12SRS,anonymous,NL,0.89999997615814208984375,"Cofidis ","Woningnood ","Kabinetsformatie ","Lerarentekort ",Stikstofprobleem,Weer meer Corona,Ambassade weg uit Turkije ?,Meer opvang asielzoekers in gemeenten,Suprematie Ajax,Max Verstappen : TOP,4031731,NL,FB,0,3,2,yes
2021-10-25 11:38:44,2021-10-25 11:41:23,IP Address,100,159,True,2021-10-25 11:41:24,R_tStsTKRWDknl6KJ,anonymous,NL,1,gezondheid,veiligheid,woning,inkomen,scholing,gezondheid,veiligheid,woning,inkomen,scholing,4648890,NL,NOS,0,0,5,no
2021-10-25 11:42:17,2021-10-25 11:43:30,IP Address,100,72,True,2021-10-25 11:43:30,R_81RHYnf2TgPcNFL,anonymous,NL,1,klimaat,huisvesting,corona,geweld op straat,weet ik even niet,coronamaatregelen,geweld op straat,klimaat,huisvesting,weet ik even niet,167056,NL,GA,3,3,4,no
2021-10-25 11:40:02,2021-10-25 11:45:54,IP Address,100,351,True,2021-10-25 11:45:54,R_31pjdw97e6aDXyp,anonymous,NL,0.89999997615814208984375,"Kabinetsformatie ",Asielopvang,Woningcrises,Gascrisis,"Klimaatcrisis ","Kabinetsformatie ",Asielopvang,Gasprijs,-,-,42254,NL,GA,5,0,0,no
2021-10-25 11:57:06,2021-10-25 11:59:29,IP Address,100,143,True,2021-10-25 11:59:29,R_3EX3epdjdqWgUuk,anonymous,NL,1," veiligheid ","functie ","Gezondheid ","migratie ",opleiding,"covid ","politiek ","functie ","werkloosheid ",beperking,3082302,NL,GA,5,5,5,yes
2021-10-25 12:20:11,2021-10-25 12:26:05,IP Address,100,354,True,2021-10-25 12:26:06,R_22xkz24kQswzTuu,anonymous,NL,1,milieu vraagstuk,corona,nieuw kabinet,files,asielbeleid,turkije ziet af van wegsturen ambassadeur,coronavirus in nederland,EMA geeft toestemming voor boosterprik,asielbeleid in nederland,ruim miljoen zorgmedewerkers krijgen bonus,483951,NL,NOS,0,4,5,yes
2021-10-25 12:38:55,2021-10-25 12:40:44,IP Address,100,109,True,2021-10-25 12:40:46,R_Z29UAmC0edNEyOt,anonymous,NL,1,Belasting,Verkeer,Corona,Geweld,Criminaliteit,Belasting,Geweld,Corona,Verkeer,Criminaliteit,3982885,NL,FB,1,5,0,no
2021-10-25 12:33:08,2021-10-25 12:41:44,IP Address,100,516,True,2021-10-25 12:41:44,R_qF9Tftr7ySWRUul,anonymous,NL,1,klimaatverandering,covid 19,veiligheid,vertrouwenscrisis in de  politiek,ondewrwijs,covid 19,klimaatdoelstellingen,solidariteit in de samenleving,dreigende overbelasting van de ziekenhuizen,buitenlandse betrekkingen  met bijv China en Turkije,4601366,NL,NOS,2,0,3,no
2021-10-25 12:26:40,2021-10-25 13:19:19,IP Address,100,3159,True,2021-10-25 13:19:20,R_bK5zGthtfgvF0Y1,anonymous,NL,1,nieuwe maatregels corrona,wat verlichting opvang asielzoekers maar cricis no niet voorbij,zeespiegel stijgine,huizen markt,formatie kabinet,max verstappen,Ajax - PSV,penisplant bloeit weer sinds 1997,rico verhoeven voelt zich goed,corrana opname,174743,NL,FB,0,5,2,no
2021-10-25 13:22:18,2021-10-25 13:24:17,IP Address,100,118,True,2021-10-25 13:24:17,R_2du3e2rKauxYfKt,anonymous,NL,1,Klimaat,Criminaliteit,Woningen,Vluchtelingen,.,Asielzoekers,Nederlandse ambassadeur turkije,Het kabinet,Economie,Mondkapjes,920458,NL,GA,4,0,3,no
2021-10-25 13:30:42,2021-10-25 13:31:55,IP Address,100,72,True,2021-10-25 13:31:55,R_AgiZOPYrclyYvEB,anonymous,NL,1,Coronabeleid,Zorg,Klimaat,Onderwijs,Woningmarkt,Zorg,Corona,Klimaat,Onderwijs,Woningmarkt,5025828,NL,FB,0,5,2,yes
2021-10-25 13:40:11,2021-10-25 13:43:26,IP Address,100,194,True,2021-10-25 13:43:26,R_1FwB8fTbJZ9DABs,anonymous,NL,1,wonen,corona,immigratie,klimaat,veiligheid.criminaliteit,corona,klimaat,opvang asielzoekers,rico verhoeven,ziekenhuiszorg,173412,NL,FB,0,5,0,yes
2021-10-25 13:42:40,2021-10-25 13:44:59,IP Address,100,139,True,2021-10-25 13:44:59,R_3OpsS5vTL17oOiu,anonymous,NL,1,zorgtoeslag,corona,weet niet,weet niet,weet niet,weet niet,weet niet,weet niet,weet niet,weet niet,5029396,NL,GA,5,5,0,no
2021-10-25 13:58:39,2021-10-25 14:05:23,IP Address,100,403,True,2021-10-25 14:05:23,R_1loCjBldlMubhOU,anonymous,NL,1,Corona,Kostenexplosie energie,Vertrouwen in de politiek,Formatie,Klimaatcrisis,Nieuwe coronamaatregelen,Rel met Turkije over de ambassadeurs,Toeslagenaffaire en de afkeuring door de Raad van State.,Verkoop Picasso's,Formatiestilte,4078029,NL,NOS,0,1,3,yes
2021-10-25 13:36:43,2021-10-25 14:08:41,IP Address,100,1918,True,2021-10-25 14:08:42,R_1j8mbPLtalQxeDa,anonymous,NL,1,asielzoekers,corona,erdogan ambassadeurs uitzetten,oplopende besmettingen corona,Komt er een lokale lockdown.,oplopende corona besmettingen.,kabinet vervroegde corona persconferentie.,chiptekort groot probleem,banken verhogen hunhypotheek rentes.,nieuwe krater extra lavastroom LA PALMA,2864644,NL,NOS,0,0,5,no
2021-10-25 14:38:14,2021-10-25 14:43:36,IP Address,100,322,True,2021-10-25 14:43:37,R_1f7wkEsNLxfpadW,anonymous,NL,1,stijgende corona cijfers,mogelijk beperkingen niet gevaccineerden,formatie kabinet,stijgende energieprijzen,huizen tekort,stijgende coronacijfers,mogelijk beperkingen voor niet gevaccineerden,stijgende energieprijzen,formatie regering,woningen tekort,4536811,NL,FB,0,5,4,yes
2021-10-25 14:47:57,2021-10-25 14:51:38,IP Address,100,221,True,2021-10-25 14:51:38,R_3PMpxh9RsO53VE6,anonymous,NL,1,erdogan en de ambassadeurs,klimaat  en de zeespiegel,gassen uit de boten,nieuwe covid maatregelingen,patricia paaij in het ziekenhuis,waylon wordt weer vader,"gassen in de boten ",covid maatregelingen,ambassadeurs mogen blijven,zeespiegel,480184,NL,FB,0,5,3,no
2021-10-25 14:52:53,2021-10-25 14:53:23,IP Address,100,29,True,2021-10-25 14:53:23,R_25GcICbpmUUQcpt,anonymous,NL,1,?,?,?,?,?,?,?,?,?,?,2687318,NL,NOS,0,0,5,yes
2021-10-25 14:52:14,2021-10-25 15:00:31,IP Address,100,496,True,2021-10-25 15:00:31,R_3rRgDb57RHcOD9n,anonymous,NL,1,Woningnood,Immigratie,Corona,x,x,Corona,Zeespiegelstijging,Energieprijzen,x,x,120042,NL,NOS,0,0,3,yes
2021-10-25 15:01:22,2021-10-25 15:05:08,IP Address,100,226,True,2021-10-25 15:05:08,R_2a9zsHDDLBGhZRA,anonymous,NL,1,"energieprobleem, de gasprijzen","Turkije, Erdogan",Corona-maatregelen,Toeslagenaffaire,Migratieprobleem,"Groningen, vergoeding voor aardbevingsschade",Turkse presidentt op ramkoers,Lokale lockdowns,Toeslagen,geweld tegen vrouwen,2751697,NL,NOS,0,2,4,yes
2021-10-25 15:01:13,2021-10-25 15:07:47,IP Address,100,394,True,2021-10-25 15:07:47,R_0vv5zOJKyLozj4B,anonymous,NL,1,Corona,Toeslagenaffaire,Opvangplekken,Klimaat,"Broeikaseffect ",Acties Corona,Uitwijzingen door Erdogan,Extra opvangplekken,Tramduw Den Haag,Zorgbonus,3119751,NL,FB,0,5,2,no
2021-10-25 18:58:37,2021-10-25 19:14:00,IP Address,100,923,True,2021-10-25 19:14:01,R_2EsYtEcYkuVhuhj,anonymous,NL,1,Criminaliteit,Koopkracht,Economie,Gezondheid,Geen,Protest ziekenhuizen,Tesla megaorder,Soedan oorlog,Geen,Geen,166735,NL,GA,3,5,2,no
2021-10-26 00:04:44,2021-10-26 00:06:38,IP Address,100,114,True,2021-10-26 00:06:38,R_8k0KF46sOAF2vXH,anonymous,NL,1,corona,asielproblematiek,gezondheidszorg,kabinetsformatie,weet niet,aanscherping coronamaatregelen,tekort zorgpersoneel,tekort aan asielplekken,weet niet,weet niet,2933131,NL,NOS,2,2,4,no
2021-10-25 01:03:05,2021-10-25 01:03:16,IP Address,25,11,False,2021-10-26 01:15:44,R_3KSVr1xCaLLpQ7D,anonymous,NL,1,,,,,,,,,,,36160,NL,FB,2,5,2,yes
2021-10-25 01:04:14,2021-10-25 01:07:40,IP Address,50,206,False,2021-10-26 01:15:44,R_2bTBOcK2oPGNuXA,anonymous,NL,1,klimaat,zorg,onderwijs,milieu,extremisme,,,,,,4074154,NL,NOS,0,0,5,no
2021-10-25 01:01:21,2021-10-25 01:14:30,IP Address,75,788,False,2021-10-26 01:15:44,R_1QblUugYl2C7kct,anonymous,NL,1,Wonen,Formatie,Corona,Geweld op straat,Milieu,Corona,Formatie,Wonen,Geweld op straat,Miliieu,5057625,NL,NOS,0,0,3,yes
2021-10-25 01:24:17,2021-10-25 01:24:28,IP Address,25,10,False,2021-10-26 01:15:44,R_cRPSolNBSx7cJIB,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,3337224,NL,GA,4,5,5,yes
2021-10-25 01:52:13,2021-10-25 01:52:23,IP Address,25,10,False,2021-10-26 01:15:44,R_RXOZCf3wFUb2DNn,anonymous,NL,1,,,,,,,,,,,46107,NL,GA,5,5,0,no
2021-10-25 02:29:10,2021-10-25 02:29:20,Spam,25,9,False,2021-10-26 01:15:44,R_2AHhrB66Zg1ugfH,anonymous,NL,1,,,,,,,,,,,44208,NL,GA,3,5,2,yes
2021-10-25 02:32:42,2021-10-25 02:33:02,IP Address,25,20,False,2021-10-26 01:15:45,R_3HpNB3NV1xKkxUK,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,173005,NL,FB,0,5,1,no
2021-10-25 02:36:52,2021-10-25 02:39:41,IP Address,75,169,False,2021-10-26 01:15:45,R_22lTiPh2rmuiw4x,anonymous,NL,0.89999997615814208984375,Klimaat,Stikstof,Woningnood,Veiligheid,Openbaar bestuur," Corona",Aardbevingsschade Groningen,Diplomatieke rel Turkije,"Vluchtelingen ",Sport,639654,NL,FB,0,5,5,yes
2021-10-25 04:17:46,2021-10-25 04:17:58,Spam,25,12,False,2021-10-26 01:15:45,R_ywsPLEyWZYLbfZn,anonymous,NL,1,,,,,,,,,,,43210,NL,FB,0,5,0,no
2021-10-25 01:29:41,2021-10-25 01:30:33,IP Address,50,52,False,2021-10-26 01:15:45,R_3Rt6SHFAYQ4OHrv,anonymous,NL,1,huizen,geld,immigratie,fd,gf,,,,,,173454,NL,GA,4,3,4,no
2021-10-25 05:14:23,2021-10-25 05:14:34,Spam,25,11,False,2021-10-26 01:15:45,R_2cnO9gvTcSHNO8n,anonymous,NL,1,,,,,,,,,,,1578054,NL,FB,0,3,0,no
2021-10-25 10:32:52,2021-10-25 10:33:09,Spam,25,17,False,2021-10-26 01:15:45,R_OI6C8bqN5pYwLGF,anonymous,NL,1,,,,,,,,,,,878413,NL,GA,3,4,4,no
2021-10-25 09:42:36,2021-10-25 09:46:34,IP Address,75,237,False,2021-10-26 01:15:46,R_2rOUlkagvN1llfZ,anonymous,NL,1,Corona,Geheim onderzoek moskeeen,Toeslagenaffaire,Formatie,Milieu,KNMI stelt zeespiegelstijging bij,Geheim onderzoek naar moskeeen,Aantal coronabesmettingen blijft oplopen,Koningin Elisabeth lag in het ziekenhuis: wat nu,Mogelijk nieuwe maatregelen corona,2433880,NL,NOS,0,1,4,yes
2021-10-25 01:00:20,2021-10-25 01:00:24,IP Address,25,3,False,2021-10-26 01:15:47,R_xsVLoRDs2IBp0op,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,4431201,NL,FB,3,4,3,no
2021-10-25 00:53:10,2021-10-25 00:53:18,IP Address,25,7,False,2021-10-26 01:15:47,R_bdX9GcznDORDkoV,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,3110175,NL,NOS,0,0,3,no
2021-10-25 01:21:22,2021-10-25 01:21:59,Spam,25,37,False,2021-10-26 01:15:47,R_Zt1UdeEMIYIsC1X,anonymous,NL,1,,,,,,,,,,,172122,NL,NOS,0,2,3,no
2021-10-25 03:12:11,2021-10-25 03:12:16,Spam,25,4,False,2021-10-26 01:15:47,R_DNKf3dovR1H409j,anonymous,NL,1,,,,,,,,,,,4810654,NL,GA,3,5,1,yes
2021-10-25 04:53:42,2021-10-25 04:53:52,IP Address,25,9,False,2021-10-26 01:15:47,R_21tUZlcx5NQL329,anonymous,NL,1,,,,,,,,,,,173129,NL,NOS,0,0,5,yes
2021-10-25 03:14:47,2021-10-25 03:14:56,IP Address,25,8,False,2021-10-26 01:15:47,R_2wn7BgO94AMUy4F,anonymous,NL,0.89999997615814208984375,,,,,,,,,,,168722,NL,FB,0,5,2,no
2021-10-25 03:32:43,2021-10-25 03:34:53,IP Address,75,130,False,2021-10-26 01:15:47,R_Op41tCVLYQcka0F,anonymous,NL,1,Corona,Asielgedoe,Woningnood,Kabinet,Files,Covid,Asielgedoe,Max verstappen,Friends,Boeren,4727682,NL,NOS,2,0,5,yes
2021-10-25 07:34:42,2021-10-25 07:36:05,IP Address,50,83,False,2021-10-26 01:15:47,R_2WSxpe3hEUGABhm,anonymous,NL,1,kabinet,vluchtelingenonderkomen,corona,vakantie,economie,,,,,,17887,NL,FB,0,5,0,no
2021-10-25 05:04:22,2021-10-25 05:04:25,Spam,25,3,False,2021-10-26 01:15:47,R_2bU9I6dHyGB4rGe,anonymous,NL,1,,,,,,,,,,,5057385,NL,GA,5,5,4,no
2021-10-25 05:40:12,2021-10-25 06:10:02,Spam,25,1790,False,2021-10-26 01:15:47,R_XuiMV26ITUFuRpL,anonymous,EN,0.89999997615814208984375,,,,,,,,,,,809350,EN,FB,0,4,0,yes
2021-10-25 09:34:03,2021-10-25 09:34:52,Spam,25,49,False,2021-10-26 01:15:47,R_33DXA3Cuzna3Gqx,anonymous,NL,1,,,,,,,,,,,4887703,NL,FB,1,5,2,no
